發憤	发愤
發憷	发憷
發懶	发懒
發揮	发挥
發明	发明
發昏	发昏
發暈	发晕
發毛	发毛
發水	发水
發汗	发汗
發火	发火
發燒	发烧
發燙	发烫
發狂	发狂
發狠	发狠
發獎	发奖
發現	发现
發球	发球
發生	发生
發病	发病
發瘋	发疯
發癡	发痴
發睏	发困
發福	发福
發稿	发稿
發端	发端
發笑	发笑
發糕	发糕
發給	发给
發育	发育
發芽	发芽
發蒙	发蒙
發虛	发虚
發行	发行
發表	发表
發言	发言
發誓	发誓
發語	发语
發證	发证
發貨	发货
發起	发起
發車	发车
發送	发送
發運	发运
發達	发达
發配	发配
發酵	发酵
發電	发电
發霉	发霉
發麵	发面
發麻	发麻
白髮	白发
皇后	皇后
益發	益发
直系	直系
直衝	直冲
短髮	短发
研發	研发
破獲	破获
社團	社团
票匯	票汇
禦寒	御寒
秀髮	秀发
秋穫	秋获
突發	突发
竹籤	竹签
筋斗	筋斗
答復	答复
簡歷	简历
簽到	签到
簽呈	签呈
簽字	签字
簽收	签收
簽注	签注
簽約	签约
簽署	签署
簽訂	签订
簽證	签证
籤筒	签筒
粉團	粉团
精幹	精干
精準	精准
糰子	团子
系列	系列
系統	系统
組團	组团
結匯	结汇
絕後	绝后
經歷	经历
線團	线团
縈繫	萦系
縮回	缩回
總匯	总汇
繁複	繁复
繫戀	系恋
繫縛	系缚
美髮	美发
群鬥	群斗
耕穫	耕获
聯繫	联系
肉乾	肉干
胎髮	胎发
能幹	能干
脈衝	脉冲
脫髮	脱发
自發	自发
興沖沖	兴冲冲
若干	若干
草簽	草签
萌發	萌发
落後	落后
落髮	落发
葡萄乾	葡萄干
蒸發	蒸发
虜獲	虏获
融匯	融汇
蟻后	蚁后
衝動	冲动
衝擊	冲击
衝殺	冲杀
衝決	冲决
衝浪	冲浪
衝犯	冲犯
衝發	冲发
衝破	冲破
衝積	冲积
衝突	冲突
衝退	冲退
衝鋒	冲锋
衝騰	冲腾
衝高	冲高
複句	复句
複姓	复姓
複數	复数
複本	复本
複查	复查
複線複診	复线复诊
複習	复习
複製	复制
複試	复试
複述	复述
複雜	复杂
要衝	要冲
規准	规准
親歷	亲历
詞彙	词汇
認準	认准
誘發	诱发
語係	语系
語彙	语汇
請准	请准
謎團	谜团
財團	财团
起貨	起货
越發	越发
軍團	军团
輪迴	轮回
轉匯	转汇
轉回	转回
轉發	转发
轉系	转系
農曆	农历
迂迴	迂回
返回	返回
迴旋	回旋
迴游	回游
迴繞	回绕
迴蕩	回荡
迴路	回路
迴避	回避
迸發	迸发
退回	退回
退後	退后
通匯	通汇
連發	连发
遊歷	游历
過後	过后
郵匯	邮汇
重複	重复
銀團	银团
銀髮	银发
銷簽	销签
鐡籤	鐡签
長髮	长发
門斗	门斗
閱歷	阅历
關係	关系
闡發	阐发
防禦御用	防御御用
阻禦	阻御
阿斗	阿斗
陽曆	阳历
集團	集团
雲團	云团
靠准	靠准
靠後	靠后
音準	音准
頒發	颁发
頭回	头回
題簽	题签
風斗	风斗
飯糰	饭团
餅乾	饼干
首發	首发
駁回	驳回
騰衝	腾冲
體系	体系
高准	高准
髮乳	发乳
髮蠟	发蜡
髮髻	发髻
鬢髮	鬓发
鬥嘴	斗嘴
鬥志	斗志
鬥敵	斗敌
鬥智	斗智
鬥氣	斗气
鬥法	斗法
鬥爭	斗争
鬥牌	斗牌
鬥發	斗发
鬥眼	斗眼
鬥角	斗角
鬥雞	斗鸡
麵團	面团
麻團	麻团
黑髮	黑发
黨團	党团
